GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Apache Commons Math,org.apache.commons.math3.exception,DimensionMismatchException,0,25,0,0,0,6,0,3,0,3
Apache Commons Math,org.apache.commons.math3.exception,MaxCountExceededException,0,30,0,0,0,7,0,3,0,3
Apache Commons Math,org.apache.commons.math3.exception,NoBracketingException,12,52,0,0,4,8,4,2,4,2
Apache Commons Math,org.apache.commons.math3.exception,MathUnsupportedOperationException,11,20,0,0,3,6,3,2,3,2
Apache Commons Math,org.apache.commons.math3.exception,MathArithmeticException,4,36,0,0,1,10,1,4,1,4
Apache Commons Math,org.apache.commons.math3.exception,NotStrictlyPositiveException,0,13,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.exception,MathParseException,18,23,0,0,4,4,1,1,1,1
Apache Commons Math,org.apache.commons.math3.exception,MathRuntimeException,25,0,0,0,7,0,4,0,4,0
Apache Commons Math,org.apache.commons.math3.exception,NullArgumentException,0,11,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.exception,NotPositiveException,0,13,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.exception,TooManyEvaluationsException,0,10,0,0,0,3,0,1,0,1
Apache Commons Math,org.apache.commons.math3.exception,ZeroException,0,12,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.exception,NumberIsTooLargeException,0,34,0,2,0,11,0,5,0,4
Apache Commons Math,org.apache.commons.math3.exception,MultiDimensionMismatchException,16,36,0,0,4,6,3,3,3,3
Apache Commons Math,org.apache.commons.math3.exception,MathIllegalArgumentException,4,21,0,0,1,6,1,3,1,3
Apache Commons Math,org.apache.commons.math3.exception,NonMonotonicSequenceException,0,68,0,6,0,19,0,9,0,6
Apache Commons Math,org.apache.commons.math3.exception,NoDataException,0,10,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.exception,TooManyIterationsException,0,10,0,0,0,3,0,1,0,1
Apache Commons Math,org.apache.commons.math3.exception,ConvergenceException,0,14,0,0,0,5,0,2,0,2
Apache Commons Math,org.apache.commons.math3.exception,NotFiniteNumberException,0,12,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.exception,MathInternalError,29,0,0,0,7,0,3,0,3,0
Apache Commons Math,org.apache.commons.math3.exception,MathIllegalStateException,19,27,0,0,5,8,2,4,2,4
Apache Commons Math,org.apache.commons.math3.exception,NumberIsTooSmallException,0,34,0,2,0,11,0,5,0,4
Apache Commons Math,org.apache.commons.math3.exception,NotANumberException,0,8,0,0,0,2,0,1,0,1
Apache Commons Math,org.apache.commons.math3.exception,InsufficientDataException,0,11,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.exception,MathIllegalNumberException,0,24,0,0,0,6,0,3,0,3
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.vector.jacobian,LevenbergMarquardtOptimizer,80,2081,19,187,14,371,18,97,0,12
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.vector.jacobian,AbstractLeastSquaresOptimizer,8,200,2,12,2,42,2,18,0,13
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.vector.jacobian,GaussNewtonOptimizer,8,249,3,23,2,57,3,14,0,4
Apache Commons Math,org.apache.commons.math3.distribution.fitting,MultivariateNormalMixtureExpectationMaximization.DataRow,21,47,4,2,6,9,4,4,2,3
Apache Commons Math,org.apache.commons.math3.distribution.fitting,MultivariateNormalMixtureExpectationMaximization,26,634,3,51,3,112,3,30,0,6
Apache Commons Math,org.apache.commons.math3.geometry.spherical.twod,SubCircle,0,123,0,12,0,22,0,10,0,4
Apache Commons Math,org.apache.commons.math3.geometry.spherical.twod,Edge,35,236,1,11,6,55,1,14,0,9
Apache Commons Math,org.apache.commons.math3.geometry.spherical.twod,Sphere2D,2,6,0,0,1,3,1,3,1,3
Apache Commons Math,org.apache.commons.math3.geometry.spherical.twod,S2Point,4,220,4,16,1,43,4,21,0,15
Apache Commons Math,org.apache.commons.math3.geometry.spherical.twod,Circle,6,218,0,2,1,43,1,24,1,23
Apache Commons Math,org.apache.commons.math3.geometry.spherical.twod,Sphere2D.LazyHolder,0,6,0,0,0,1,0,1,0,1
Apache Commons Math,org.apache.commons.math3.geometry.spherical.twod,EdgesBuilder,7,251,1,23,1,49,1,18,0,7
Apache Commons Math,org.apache.commons.math3.geometry.spherical.twod,PropertiesComputer,10,192,3,13,3,44,3,14,0,9
Apache Commons Math,org.apache.commons.math3.geometry.spherical.twod,Vertex,2,77,1,5,1,21,1,10,0,8
Apache Commons Math,org.apache.commons.math3.geometry.spherical.twod,SphericalPolygonsSet,22,733,13,69,8,156,11,45,0,15
Apache Commons Math,org.apache.commons.math3.geometry.spherical.twod,Circle.CircleTransform,0,43,0,0,0,10,0,4,0,4
Apache Commons Math,org.apache.commons.math3.complex,ComplexField.LazyHolder,0,6,0,0,0,1,0,1,0,1
Apache Commons Math,org.apache.commons.math3.complex,Complex,29,1189,17,165,9,229,18,122,2,47
Apache Commons Math,org.apache.commons.math3.complex,ComplexField,2,8,0,0,1,4,1,4,1,4
Apache Commons Math,org.apache.commons.math3.complex,Quaternion,52,619,6,26,6,110,6,40,1,29
Apache Commons Math,org.apache.commons.math3.complex,ComplexUtils,0,52,0,4,0,8,0,4,0,2
Apache Commons Math,org.apache.commons.math3.complex,ComplexFormat,139,291,17,21,38,76,18,22,5,15
Apache Commons Math,org.apache.commons.math3.complex,RootsOfUnity,32,204,5,19,11,46,5,13,0,6
Apache Commons Math,org.apache.commons.math3.random,SobolSequenceGenerator,41,441,6,36,12,86,6,23,0,8
Apache Commons Math,org.apache.commons.math3.random,UncorrelatedRandomVectorGenerator,8,70,1,3,1,16,1,4,0,3
Apache Commons Math,org.apache.commons.math3.random,RandomGeneratorFactory.new RandomGenerator() {...},6,59,0,2,2,16,1,12,1,11
Apache Commons Math,org.apache.commons.math3.random,BitsStreamGenerator,42,227,4,14,8,48,3,17,1,10
Apache Commons Math,org.apache.commons.math3.random,ValueServer,33,352,2,23,6,80,3,38,1,25
Apache Commons Math,org.apache.commons.math3.random,UniformRandomGenerator,0,20,0,0,0,5,0,3,0,3
Apache Commons Math,org.apache.commons.math3.random,ISAACRandom,30,992,1,19,5,124,2,21,1,12
Apache Commons Math,org.apache.commons.math3.random,RandomDataGenerator,122,643,17,53,25,137,14,56,2,33
Apache Commons Math,org.apache.commons.math3.random,AbstractRandomGenerator,35,169,5,17,7,39,5,17,1,10
Apache Commons Math,org.apache.commons.math3.random,SynchronizedRandomGenerator,15,40,0,0,6,12,3,9,3,9
Apache Commons Math,org.apache.commons.math3.random,StableRandomGenerator,80,170,5,19,11,33,4,10,0,2
Apache Commons Math,org.apache.commons.math3.random,Well19937c,0,180,0,0,0,26,0,5,0,5
Apache Commons Math,org.apache.commons.math3.random,Well19937a,7,157,0,0,2,22,1,4,1,4
Apache Commons Math,org.apache.commons.math3.random,GaussianRandomGenerator,0,10,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.random,UnitSphereRandomVectorGenerator,0,66,0,4,0,16,0,5,0,3
Apache Commons Math,org.apache.commons.math3.random,Well44497a,15,161,0,2,4,22,2,4,2,3
Apache Commons Math,org.apache.commons.math3.random,Well44497b,0,192,0,2,0,28,0,6,0,5
Apache Commons Math,org.apache.commons.math3.random,MersenneTwister,8,482,1,27,2,74,1,22,0,9
Apache Commons Math,org.apache.commons.math3.random,CorrelatedRandomVectorGenerator,50,103,3,7,13,20,4,7,2,4
Apache Commons Math,org.apache.commons.math3.random,EmpiricalDistribution.DataAdapter,0,6,0,0,0,1,0,1,0,1
Apache Commons Math,org.apache.commons.math3.random,RandomAdaptor,22,53,4,2,7,16,5,12,3,11
Apache Commons Math,org.apache.commons.math3.random,HaltonSequenceGenerator,0,493,0,16,0,39,0,15,0,7
Apache Commons Math,org.apache.commons.math3.random,Well1024a,7,130,0,0,2,20,1,4,1,4
Apache Commons Math,org.apache.commons.math3.random,RandomDataImpl,185,13,0,0,38,5,32,2,32,2
Apache Commons Math,org.apache.commons.math3.random,EmpiricalDistribution.StreamDataAdapter,0,77,0,4,0,22,0,5,0,3
Apache Commons Math,org.apache.commons.math3.random,AbstractWell,0,241,0,8,0,39,0,11,0,7
Apache Commons Math,org.apache.commons.math3.random,RandomGeneratorFactory,29,5,2,0,5,1,2,1,1,1
Apache Commons Math,org.apache.commons.math3.random,Well512a,15,117,0,0,4,17,2,3,2,3
Apache Commons Math,org.apache.commons.math3.random,EmpiricalDistribution.ArrayDataAdapter,0,66,0,4,0,14,0,5,0,3
Apache Commons Math,org.apache.commons.math3.random,JDKRandomGenerator,5,8,0,0,2,3,1,2,1,2
Apache Commons Math,org.apache.commons.math3.random,EmpiricalDistribution,47,730,6,44,16,149,13,50,7,31
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new UnivariateDifferentiableFunction() {...},27,67,2,3,3,12,3,3,1,2
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new DifferentiableUnivariateFunction() {...},0,18,0,0,0,3,0,3,0,3
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new MultivariateDifferentiableFunction() {...},32,127,3,11,4,22,4,6,1,2
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new DifferentiableMultivariateFunction() {...},8,18,0,0,1,3,1,3,1,3
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new MultivariateDifferentiableVectorFunction() {...},27,152,3,13,3,26,3,8,0,3
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new DifferentiableMultivariateVectorFunction() {...},0,18,0,0,0,3,0,3,0,3
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new MultivariateFunction() {...},0,45,0,2,0,5,0,3,0,2
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new UnivariateFunction() {...},0,24,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new UnivariateFunction() {...},0,16,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new UnivariateFunction() {...},0,16,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.18.new MultivariateMatrixFunction() {...},0,82,0,6,0,14,0,5,0,2
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.16.new MultivariateFunction() {...},67,0,4,0,10,0,4,0,2,0
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.16.new MultivariateVectorFunction() {...},0,68,0,4,0,13,0,4,0,2
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.6.new UnivariateFunction() {...},38,0,2,0,5,0,3,0,2,0
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new DifferentiableUnivariateFunction() {...},34,0,2,0,6,0,4,0,3,0
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.3.new UnivariateFunction() {...},42,0,2,0,7,0,3,0,2,0
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new UnivariateFunction() {...},0,33,0,2,0,5,0,3,0,2
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new UnivariateFunction() {...},0,27,0,2,0,5,0,3,0,2
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new UnivariateDifferentiableFunction() {...},21,27,2,2,4,5,2,3,1,2
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new UnivariateFunction() {...},0,33,0,2,0,5,0,3,0,2
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new UnivariateDifferentiableFunction() {...},27,33,2,2,4,5,2,3,1,2
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new UnivariateDifferentiableFunction() {...},27,33,2,2,4,5,2,3,1,2
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new DifferentiableUnivariateFunction() {...},40,0,2,0,6,0,4,0,3,0
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.new DifferentiableUnivariateFunction() {...},40,0,2,0,6,0,4,0,3,0
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.9.new UnivariateFunction() {...},55,0,6,0,9,0,5,0,2,0
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils,15,145,0,6,3,28,3,21,3,18
Apache Commons Math,org.apache.commons.math3.analysis,FunctionUtils.14.new UnivariateFunction() {...},0,27,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.analysis.differentiation,FiniteDifferencesDifferentiator.new UnivariateDifferentiableFunction() {...},0,82,0,4,0,9,0,5,0,3
Apache Commons Math,org.apache.commons.math3.analysis.differentiation,FiniteDifferencesDifferentiator.new UnivariateDifferentiableVectorFunction() {...},0,120,0,10,0,16,0,8,0,3
Apache Commons Math,org.apache.commons.math3.analysis.differentiation,DerivativeStructure,0,1750,2,68,0,308,2,116,0,83
Apache Commons Math,org.apache.commons.math3.analysis.differentiation,FiniteDifferencesDifferentiator.new UnivariateDifferentiableMatrixFunction() {...},0,156,0,14,0,18,0,10,0,3
Apache Commons Math,org.apache.commons.math3.analysis.differentiation,FiniteDifferencesDifferentiator,0,248,0,14,0,43,0,15,0,8
Apache Commons Math,org.apache.commons.math3.analysis.differentiation,DSCompiler,6,3638,2,294,1,597,2,195,0,49
Apache Commons Math,org.apache.commons.math3.analysis.differentiation,SparseGradient.new Field() {...},0,14,0,0,0,4,0,4,0,4
Apache Commons Math,org.apache.commons.math3.analysis.differentiation,DerivativeStructure.new Field() {...},0,34,0,0,0,4,0,4,0,4
Apache Commons Math,org.apache.commons.math3.analysis.differentiation,SparseGradient,23,1801,6,106,4,252,6,125,0,75
Apache Commons Math,org.apache.commons.math3.analysis.differentiation,GradientFunction,0,68,0,4,0,14,0,4,0,2
Apache Commons Math,org.apache.commons.math3.analysis.differentiation,DerivativeStructure.DataTransferObject,0,22,0,0,0,6,0,2,0,2
Apache Commons Math,org.apache.commons.math3.analysis.differentiation,JacobianFunction,0,82,0,6,0,15,0,5,0,2
Apache Commons Math,org.apache.commons.math3.geometry.spherical.oned,SubLimitAngle,0,59,0,6,0,11,0,9,0,6
Apache Commons Math,org.apache.commons.math3.geometry.spherical.oned,S1Point,4,88,2,8,1,25,2,14,0,11
Apache Commons Math,org.apache.commons.math3.geometry.spherical.oned,LimitAngle,5,74,1,5,1,15,2,12,1,10
Apache Commons Math,org.apache.commons.math3.geometry.spherical.oned,Sphere1D.LazyHolder,0,6,0,0,0,1,0,1,0,1
Apache Commons Math,org.apache.commons.math3.geometry.spherical.oned,Sphere1D,0,10,0,0,0,4,0,4,0,4
Apache Commons Math,org.apache.commons.math3.geometry.spherical.oned,ArcsSet.InconsistentStateAt2PiWrapping,0,6,0,0,0,2,0,1,0,1
Apache Commons Math,org.apache.commons.math3.geometry.spherical.oned,ArcsSet.SubArcsIterator,4,176,2,24,1,42,2,16,0,5
Apache Commons Math,org.apache.commons.math3.geometry.spherical.oned,ArcsSet.Split,0,15,0,0,0,6,0,3,0,3
Apache Commons Math,org.apache.commons.math3.geometry.spherical.oned,ArcsSet,111,1147,17,123,17,247,14,86,0,30
Apache Commons Math,org.apache.commons.math3.geometry.spherical.oned,Arc,3,132,0,16,1,24,1,14,1,6
Apache Commons Math,org.apache.commons.math3.geometry.spherical.oned,Sphere1D.NoSubSpaceException,0,11,0,0,0,2,0,1,0,1
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,MultivariateOptimizer,0,55,0,6,0,14,0,8,0,5
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,LineSearch.new UnivariateFunction() {...},0,49,0,2,0,6,0,3,0,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,GoalType,0,24,0,0,0,5,0,1,0,1
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,MultiStartMultivariateOptimizer.new Comparator() {...},11,31,5,3,2,7,4,2,0,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,ObjectiveFunctionGradient,0,9,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter,21,165,2,16,2,29,2,11,0,4
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,LineSearch,0,88,0,0,0,19,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,MultivariateFunctionPenaltyAdapter,29,159,3,17,3,27,3,9,0,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter.LowerUpperBoundMapper,0,27,0,0,0,6,0,3,0,3
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter.LowerBoundMapper,0,18,0,0,0,5,0,3,0,3
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter.NoBoundsMapper,0,4,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,GradientMultivariateOptimizer,0,42,1,3,0,10,1,5,0,4
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter.UpperBoundMapper,0,20,0,0,0,5,0,3,0,3
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,MultiStartMultivariateOptimizer,0,41,0,0,0,11,0,5,0,5
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,LeastSquaresConverter,25,175,3,15,3,36,3,10,0,4
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar,ObjectiveFunction,0,9,0,0,0,4,0,2,0,2
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,SubHyperplane.SplitSubHyperplane,0,15,0,0,0,6,0,3,0,3
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,Side,0,44,0,0,0,9,0,1,0,1
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,RegionFactory.IntersectionMerger,0,35,0,2,0,6,0,3,0,2
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,BoundaryProjection,0,21,0,0,0,8,0,4,0,4
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,BSPTree.new BSPTree.VanishingCutHandler() {...},13,0,0,0,2,0,2,0,2,0
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,BSPTree,90,921,14,85,22,220,14,65,2,24
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,BoundarySizeVisitor,0,39,0,4,0,13,0,7,0,5
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,AbstractRegion,38,633,13,75,8,140,15,60,2,27
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,Characterization,4,172,2,18,1,45,2,19,0,10
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,BoundaryProjector,2,217,4,26,0,49,4,20,0,9
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,BoundaryBuilder,0,104,0,14,0,27,0,11,0,4
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,InsideFinder,0,204,5,45,0,48,5,25,0,4
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,AbstractRegion.new Comparator() {...},0,25,0,4,0,4,0,4,0,2
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,AbstractRegion.new BSPTreeVisitor() {...},0,25,1,3,0,8,1,5,0,4
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,RegionFactory.UnionMerger,0,35,0,2,0,6,0,3,0,2
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,RegionFactory.XorMerger,0,30,0,2,0,6,0,3,0,2
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,NodesSet,0,49,0,6,0,12,0,7,0,4
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,AbstractSubHyperplane,9,199,2,14,0,40,2,15,0,9
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,RegionFactory,2,290,2,24,1,57,2,20,0,9
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,BoundaryAttribute,6,21,0,0,2,8,1,4,1,4
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,RegionFactory.VanishingToLeaf,22,9,2,0,3,3,2,1,1,1
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,RegionFactory.DifferenceMerger,8,74,3,7,1,17,2,6,0,3
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,Region.Location,0,34,0,0,0,7,0,1,0,1
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,RegionFactory.NodesCleaner,0,13,0,0,0,5,0,4,0,4
Apache Commons Math,org.apache.commons.math3.geometry.partitioning,BSPTreeVisitor.Order,0,64,0,0,0,13,0,1,0,1
Apache Commons Math,org.apache.commons.math3.ode.sampling,DummyStepHandler,6,0,0,0,4,0,4,0,4,0
Apache Commons Math,org.apache.commons.math3.ode.sampling,AbstractStepInterpolator,87,652,9,25,18,176,10,33,1,25
Apache Commons Math,org.apache.commons.math3.ode.sampling,StepNormalizer,19,268,1,33,5,63,3,23,2,7
Apache Commons Math,org.apache.commons.math3.ode.sampling,StepNormalizerBounds,0,69,0,0,0,15,0,4,0,4
Apache Commons Math,org.apache.commons.math3.ode.sampling,NordsieckStepInterpolator,27,386,11,27,9,84,12,17,1,9
Apache Commons Math,org.apache.commons.math3.ode.sampling,DummyStepHandler.LazyHolder,6,0,0,0,1,0,1,0,1,0
Apache Commons Math,org.apache.commons.math3.ode.sampling,StepNormalizerMode,0,24,0,0,0,5,0,1,0,1
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,Line.LineTransform,7,214,1,1,1,33,1,4,0,4
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,SubLine,6,371,0,34,2,65,1,26,1,9
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,Line,103,466,5,15,29,82,10,35,6,29
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,Vector2DFormat,18,82,1,3,6,18,3,8,2,7
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,Euclidean2D.LazyHolder,0,6,0,0,0,1,0,1,0,1
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,DiskGenerator,0,297,0,6,0,35,0,6,0,3
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,Euclidean2D,0,8,0,0,0,4,0,4,0,4
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,PolygonsSet.Edge,0,76,0,0,0,21,0,7,0,7
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,PolygonsSet.ConnectableSegment,0,54,0,0,0,20,0,10,0,10
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,PolygonsSet.SegmentsBuilder,5,171,3,15,0,40,3,13,0,7
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,PolygonsSet.Vertex,0,79,0,6,0,22,0,11,0,8
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,PolygonsSet,234,1033,38,135,52,219,33,75,4,17
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,Vector2D,384,282,18,16,52,57,34,23,22,18
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,Segment,14,97,2,2,3,17,2,5,0,5
Apache Commons Math,org.apache.commons.math3.geometry.euclidean.twod,NestedLoops,280,0,28,0,58,0,20,0,6,0
Apache Commons Math,org.apache.commons.math3.stat.descriptive,MultivariateSummaryStatistics,0,739,8,36,0,147,8,50,0,36
Apache Commons Math,org.apache.commons.math3.stat.descriptive,AggregateSummaryStatistics.AggregatingSummaryStatistics,36,22,8,0,8,7,6,2,2,2
Apache Commons Math,org.apache.commons.math3.stat.descriptive,SynchronizedDescriptiveStatistics,9,73,0,0,4,27,2,14,2,14
Apache Commons Math,org.apache.commons.math3.stat.descriptive,DescriptiveStatistics,89,765,3,21,18,148,4,59,1,50
Apache Commons Math,org.apache.commons.math3.stat.descriptive,AbstractStorelessUnivariateStatistic,7,111,2,16,1,24,2,14,0,7
Apache Commons Math,org.apache.commons.math3.stat.descriptive,AbstractUnivariateStatistic,68,60,10,2,13,11,7,10,2,9
Apache Commons Math,org.apache.commons.math3.stat.descriptive,SynchronizedSummaryStatistics,72,77,0,0,28,30,13,24,13,24
Apache Commons Math,org.apache.commons.math3.stat.descriptive,SummaryStatistics,96,874,19,41,28,181,28,42,9,31
Apache Commons Math,org.apache.commons.math3.stat.descriptive,AggregateSummaryStatistics,75,259,9,15,15,57,14,15,5,12
Apache Commons Math,org.apache.commons.math3.stat.descriptive,StatisticalSummaryValues,0,225,5,11,0,45,5,14,0,11
Apache Commons Math,org.apache.commons.math3.stat.descriptive,SynchronizedMultivariateSummaryStatistics,0,104,0,0,0,41,0,31,0,31
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,SimplexOptimizer,4,151,3,19,1,39,3,14,0,6
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,NelderMeadSimplex,9,408,1,31,2,84,2,23,1,8
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer.DoubleIndex,36,15,6,0,7,5,5,2,2,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,BOBYQAOptimizer.PathIsExploredException,11,0,0,0,2,0,1,0,1,0
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,MultiDirectionalSimplex,7,173,0,8,2,44,1,13,1,9
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer.ValuePenaltyPair,0,9,0,0,0,4,0,1,0,1
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,PowellOptimizer,22,402,4,32,3,93,4,22,0,8
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer.PopulationSize,6,11,1,1,1,5,1,2,0,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,BOBYQAOptimizer,923,5969,105,519,159,1045,90,243,1,12
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,AbstractSimplex,98,379,13,41,14,77,14,27,1,13
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer.FitnessFunction,43,143,7,15,9,28,5,11,1,4
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer.Sigma,0,35,0,4,0,7,0,4,0,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,SimplexOptimizer.new MultivariateFunction() {...},0,11,0,0,0,2,0,2,0,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,SimplexOptimizer.new Comparator() {...},0,30,0,2,0,4,0,3,0,2
Apache Commons Math,org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer,200,2434,36,182,36,390,32,117,5,35
Apache Commons Math,org.apache.commons.math3.optimization.general,AbstractLeastSquaresOptimizer,69,405,2,20,15,78,7,26,5,17
Apache Commons Math,org.apache.commons.math3.optimization.general,NonLinearConjugateGradientOptimizer.LineSearchFunction,0,63,0,4,0,11,0,4,0,2
Apache Commons Math,org.apache.commons.math3.optimization.general,LevenbergMarquardtOptimizer,92,2060,21,181,15,366,18,93,0,10
Apache Commons Math,org.apache.commons.math3.optimization.general,NonLinearConjugateGradientOptimizer,31,335,7,27,11,73,8,16,2,5
Apache Commons Math,org.apache.commons.math3.optimization.general,AbstractDifferentiableOptimizer,37,0,0,0,6,0,4,0,4,0
